id,date,state,statename,deaths,hospitalizedCurrently,positive,totalTestResults,,,,,,,State Name,Abbrev
1209,20200821,NH,New Hampshire,428,710,7050,189682,,,,,,,,
1210,20200821,NJ,New Jersey,15895,22393,188817,2615692,,,,,,,,
1211,20200821,NM,New Mexico,734,3009,23951,694824,,,,,,,,
1212,20200821,NV,Nevada,1185,0,64433,566311,,,,,,,,
1213,20200821,NY,New York,25278,89995,428512,7452267,,,,,,,,
1214,20200821,OH,Ohio,3955,12719,113046,1936895,,,,,,,,
1215,20200821,OK,Oklahoma,715,4316,51746,800902,,,,,,,,
1216,20200821,OR,Oregon,414,1984,24421,511321,,,,,,,,
1217,20200821,PA,Pennsylvania,7558,0,127633,1527142,,,,,,,,
1218,20200821,PR,Puerto Rico,374,0,28846,334818,,,,,,,,
1219,20200821,RI,Rhode Island,1030,2438,21022,454977,,,,,,,,
1220,20200821,SC,South Carolina,2459,7439,110378,903181,,,,,,,,
1221,20200821,SD,South Dakota,159,948,10884,133775,,,,,,,,
1222,20200821,TN,Tennessee,1549,6255,140844,1981238,,,,,,,,
1223,20200821,TX,Texas,11051,0,567580,4580026,,,,,,,,
1224,20200821,UT,Utah,383,2870,48445,619397,,,,,,,,
1225,20200821,VA,Virginia,2436,15482,110860,1441961,,,,,,,,
1226,20200821,VI,Virgin Islands,10,0,932,13827,,,,,,,,
1227,20200821,VT,Vermont,58,0,1541,116998,,,,,,,,
1228,20200821,WA,Washington,1837,6400,71414,1369264,,,,,,,,
1229,20200821,WI,Wisconsin,1075,5505,73751,1176789,,,,,,,,
1230,20200821,WV,West Virginia,170,0,9066,384319,,,,,,,,
1231,20200821,WY,Wyoming,37,203,3524,64837,,,,,,,,
1232,20200820,AK,Alaska,29,0,5332,312647,,,,,,,,
1233,20200820,AL,Alabama,1974,13330,112449,896779,,,,,,,,
1234,20200820,AR,Arkansas,641,3790,54765,648509,,,,,,,,
1235,20200820,AS,American Samoa,0,0,0,1514,,,,,,,,
1236,20200820,AZ,Arizona,4684,21143,196280,1118443,,,,,,,,
1237,20200820,CA,California,11686,0,644751,10227966,,,,,,,,
1238,20200820,CO,Colorado,1800,6784,53901,895207,,,,,,,,
1239,20200820,CT,Connecticut,4458,11087,51432,1014840,,,,,,,,
1240,20200820,DC,District of Columbia,601,0,13409,253985,,,,,,,,
1241,20200820,DE,Delaware,595,0,16718,216956,,,,,,,,
1242,20200820,FL,Florida,10186,36070,588602,4335752,,,,,,,,
1243,20200820,GA,Georgia,4904,22880,246741,2096835,,,,,,,,
1244,20200820,GU,#N/A,6,0,704,30692,,,,,,,,
1245,20200820,HI,Hawaii,45,317,5844,168672,,,,,,,,
1246,20200820,IA,Iowa,1014,0,54015,568191,,,,,,,,
1247,20200820,ID,Idaho,291,1200,28696,231147,,,,,,,,
1248,20200820,IL,Illinois,8044,0,215053,3542515,,,,,,,,
1249,20200820,IN,Indiana,3191,10145,83277,945471,,,,,,,,
1250,20200820,KS,Kansas,411,2090,35890,359840,,,,,,,,
1251,20200820,KY,Kentucky,856,4349,41626,739718,,,,,,,,
1252,20200820,LA,Louisiana,4637,0,140821,1719034,,,,,,,,
1253,20200820,MA,Massachusetts,8888,12225,124728,2009062,,,,,,,,
1254,20200820,MD,Maryland,3669,13785,102229,1187676,,,,,,,,
1255,20200820,ME,Maine,128,405,4253,220185,,,,,,,,
1256,20200820,MI,Michigan,6634,0,104618,2425702,,,,,,,,
1257,20200820,MN,Minnesota,1791,6019,67308,1030093,,,,,,,,
1258,20200820,MO,Missouri,1417,0,71733,885874,,,,,,,,
1259,20200820,MP,Northern Marianas,2,4,54,12921,,,,,,,,
1260,20200820,MS,Mississippi,2190,5097,75449,527626,,,,,,,,
1261,20200820,MT,Montana,89,357,6072,207560,,,,,,,,
1262,20200820,NC,North Carolina,2465,0,149904,2003307,,,,,,,,
1263,20200820,ND,North Dakota,112,478,9237,401757,,,,,,,,
1264,20200820,NE,Nebraska,371,1851,31040,330408,,,,,,,,
1265,20200820,NH,New Hampshire,428,710,7050,189682,,,,,,,,
1266,20200820,NJ,New Jersey,15886,22359,188527,2585207,,,,,,,,
1267,20200820,NM,New Mexico,729,3002,23749,688495,,,,,,,,
1268,20200820,NV,Nevada,1172,0,63584,560963,,,,,,,,
1269,20200820,NY,New York,25275,89995,427803,7353387,,,,,,,,
1270,20200820,OH,Ohio,3929,12615,112003,1911359,,,,,,,,
1271,20200820,OK,Oklahoma,709,4268,50669,790894,,,,,,,,
1272,20200820,OR,Oregon,412,1979,24165,506367,,,,,,,,
1273,20200820,PA,Pennsylvania,7538,0,126940,1513011,,,,,,,,
1274,20200820,PR,Puerto Rico,367,0,28143,334115,,,,,,,,
1275,20200820,RI,Rhode Island,1028,2431,20871,444574,,,,,,,,
1276,20200820,SC,South Carolina,2401,7146,109320,892800,,,,,,,,
1277,20200820,SD,South Dakota,157,940,10691,132108,,,,,,,,
1278,20200820,TN,Tennessee,1488,6156,139175,1952103,,,,,,,,
1279,20200820,TX,Texas,10793,0,562559,4547069,,,,,,,,
1280,20200820,UT,Utah,381,2853,47982,615804,,,,,,,,
1281,20200820,VA,Virginia,2427,15357,109882,1422928,,,,,,,,
1282,20200820,VI,Virgin Islands,10,0,869,13542,,,,,,,,
1283,20200820,VT,Vermont,58,0,1537,115459,,,,,,,,
1284,20200820,WA,Washington,1822,6388,70973,1356868,,,,,,,,
1285,20200820,WI,Wisconsin,1074,5469,72903,1166197,,,,,,,,
1286,20200820,WV,West Virginia,166,0,8982,377713,,,,,,,,
1287,20200820,WY,Wyoming,34,202,3468,64174,,,,,,,,
1288,20200819,AK,Alaska,29,0,5247,310849,,,,,,,,
1289,20200819,AL,Alabama,1944,13080,111478,885346,,,,,,,,
1290,20200819,AR,Arkansas,631,3743,54216,641280,,,,,,,,
1291,20200819,AS,American Samoa,0,0,0,1514,,,,,,,,
1292,20200819,AZ,Arizona,4634,21020,195557,1111239,,,,,,,,
1293,20200819,CA,California,11523,0,638831,10140683,,,,,,,,
1294,20200819,CO,Colorado,1788,6781,53631,887859,,,,,,,,
1295,20200819,CT,Connecticut,4457,11015,51314,1002420,,,,,,,,
1296,20200819,DC,District of Columbia,600,0,13354,251659,,,,,,,,
1297,20200819,DE,Delaware,595,0,16643,214869,,,,,,,,
1298,20200819,FL,Florida,10067,35620,584047,4306239,,,,,,,,
1299,20200819,GA,Georgia,4849,22664,243982,2075697,,,,,,,,
1300,20200819,GU,#N/A,5,0,599,29750,,,,,,,,
1301,20200819,HI,Hawaii,42,303,5609,166113,,,,,,,,
1302,20200819,IA,Iowa,1006,0,53288,562322,,,,,,,,
1303,20200819,ID,Idaho,282,1170,28326,229123,,,,,,,,
1304,20200819,IL,Illinois,8017,0,213221,3490903,,,,,,,,
1305,20200819,IN,Indiana,3180,10090,82336,934033,,,,,,,,
1306,20200819,KS,Kansas,411,2090,35890,359840,,,,,,,,
1307,20200819,KY,Kentucky,842,4301,40926,730820,,,,,,,,
1308,20200819,LA,Louisiana,4609,0,139903,1704974,,,,,,,,
1309,20200819,MA,Massachusetts,8876,12213,124415,1974918,,,,,,,,
1310,20200819,MD,Maryland,3661,13744,101649,1175768,,,,,,,,
1311,20200819,ME,Maine,127,403,4234,217242,,,,,,,,
1312,20200819,MI,Michigan,6618,0,104091,2395188,,,,,,,,
1313,20200819,MN,Minnesota,1784,5988,66618,1020926,,,,,,,,
1314,20200819,MO,Missouri,1414,0,70675,874795,,,,,,,,
1315,20200819,MP,Northern Marianas,2,4,54,12920,,,,,,,,
1316,20200819,MS,Mississippi,2163,5063,74555,526732,,,,,,,,
1317,20200819,MT,Montana,84,348,5956,206533,,,,,,,,
1318,20200819,NC,North Carolina,2431,0,147932,1978094,,,,,,,,
1319,20200819,ND,North Dakota,110,478,8963,394303,,,,,,,,
1320,20200819,NE,Nebraska,368,1835,30825,328378,,,,,,,,
1321,20200819,NH,New Hampshire,427,712,7036,188009,,,,,,,,
1322,20200819,NJ,New Jersey,15880,22311,188427,2557712,,,,,,,,
1323,20200819,NM,New Mexico,723,2998,23579,683053,,,,,,,,
1324,20200819,NV,Nevada,1134,0,63028,556526,,,,,,,,
1325,20200819,NY,New York,25270,89995,427202,7272403,,,,,,,,
1326,20200819,OH,Ohio,3907,12529,110881,1888470,,,,,,,,
1327,20200819,OK,Oklahoma,699,4192,49923,782740,,,,,,,,
1328,20200819,OR,Oregon,408,1958,23870,501156,,,,,,,,
1329,20200819,PA,Pennsylvania,7523,0,126149,1494467,,,,,,,,
1330,20200819,PR,Puerto Rico,356,0,27934,333906,,,,,,,,
1331,20200819,RI,Rhode Island,1027,2419,20795,440127,,,,,,,,
1332,20200819,SC,South Carolina,2360,7146,108411,884128,,,,,,,,
1333,20200819,SD,South Dakota,155,935,10566,131047,,,,,,,,
1334,20200819,TN,Tennessee,1452,6069,137800,1928954,,,,,,,,
1335,20200819,TX,Texas,10559,0,557256,4517189,,,,,,,,
1336,20200819,UT,Utah,377,2832,47521,610362,,,,,,,,
1337,20200819,VA,Virginia,2410,15232,109019,1407015,,,,,,,,
1338,20200819,VI,Virgin Islands,9,0,828,13345,,,,,,,,
1339,20200819,VT,Vermont,58,0,1533,113897,,,,,,,,
1340,20200819,WA,Washington,1809,6358,70530,1344043,,,,,,,,
1341,20200819,WI,Wisconsin,1067,5430,72134,1156297,,,,,,,,
1342,20200819,WV,West Virginia,166,0,8801,369724,,,,,,,,
1343,20200819,WY,Wyoming,34,197,3430,63094,,,,,,,,
1344,20200818,AK,Alaska,29,0,5177,310009,,,,,,,,
1345,20200818,AL,Alabama,1936,12958,110361,868259,,,,,,,,
1346,20200818,AR,Arkansas,619,3695,53487,633062,,,,,,,,
1347,20200818,AS,American Samoa,0,0,0,1514,,,,,,,,
1348,20200818,AZ,Arizona,4529,20878,194920,1103997,,,,,,,,
1349,20200818,CA,California,11342,0,632667,10049039,,,,,,,,
1350,20200818,CO,Colorado,1778,6739,53370,881252,,,,,,,,
1351,20200818,CT,Connecticut,4456,11015,51255,992731,,,,,,,,
1352,20200818,DC,District of Columbia,599,0,13325,249478,,,,,,,,
1353,20200818,DE,Delaware,593,0,16593,213845,,,,,,,,
1354,20200818,FL,Florida,9893,35112,579932,4279040,,,,,,,,
1355,20200818,GA,Georgia,4794,22429,241677,2060319,,,,,,,,
1356,20200818,GU,#N/A,5,0,577,29226,,,,,,,,
1357,20200818,HI,Hawaii,40,288,5215,164199,,,,,,,,
1358,20200818,IA,Iowa,989,0,52951,557098,,,,,,,,
1359,20200818,ID,Idaho,273,1129,27942,226869,,,,,,,,
1360,20200818,IL,Illinois,7993,0,210926,3440604,,,,,,,,
1361,20200818,IN,Indiana,3165,10037,81847,928614,,,,,,,,
1362,20200818,KS,Kansas,405,2034,35167,354262,,,,,,,,
1363,20200818,KY,Kentucky,830,4252,40299,726900,,,,,,,,
1364,20200818,LA,Louisiana,4554,0,139125,1689991,,,,,,,,
1365,20200818,MA,Massachusetts,8839,12192,123588,1946517,,,,,,,,
1366,20200818,MD,Maryland,3650,13698,101235,1167305,,,,,,,,
1367,20200818,ME,Maine,127,401,4213,214326,,,,,,,,
1368,20200818,MI,Michigan,6608,0,103403,2362525,,,,,,,,
1369,20200818,MN,Minnesota,1767,5932,66061,1003306,,,,,,,,
1370,20200818,MO,Missouri,1402,0,69417,867481,,,,,,,,
1371,20200818,MP,Northern Marianas,2,4,54,12920,,,,,,,,
1372,20200818,MS,Mississippi,2128,5025,73207,525384,,,,,,,,
1373,20200818,MT,Montana,84,339,5846,205512,,,,,,,,
1374,20200818,NC,North Carolina,2396,0,146779,1951120,,,,,,,,
1375,20200818,ND,North Dakota,109,469,8775,389618,,,,,,,,
1376,20200818,NE,Nebraska,362,1883,30563,325487,,,,,,,,
1377,20200818,NH,New Hampshire,424,712,7017,186907,,,,,,,,
1378,20200818,NJ,New Jersey,15869,22259,188098,2532745,,,,,,,,
1379,20200818,NM,New Mexico,718,2984,23500,677150,,,,,,,,
1380,20200818,NV,Nevada,1102,0,62639,553928,,,,,,,,
1381,20200818,NY,New York,25264,89995,426571,7191978,,,,,,,,
1382,20200818,OH,Ohio,3871,12436,109923,1868998,,,,,,,,
1383,20200818,OK,Oklahoma,682,4115,49326,775000,,,,,,,,
1384,20200818,OR,Oregon,397,1929,23676,496338,,,,,,,,
1385,20200818,PA,Pennsylvania,7499,0,125579,1479566,,,,,,,,
1386,20200818,PR,Puerto Rico,346,0,27713,333685,,,,,,,,
1387,20200818,RI,Rhode Island,1024,2405,20692,436191,,,,,,,,
1388,20200818,SC,South Carolina,2343,7146,107672,878481,,,,,,,,
1389,20200818,SD,South Dakota,154,927,10443,130013,,,,,,,,
1390,20200818,TN,Tennessee,1426,5981,135778,1894372,,,,,,,,
1391,20200818,TX,Texas,10250,0,550232,4500645,,,,,,,,
1392,20200818,UT,Utah,369,2804,47157,606516,,,,,,,,
1393,20200818,VA,Virginia,2396,15163,108282,1390305,,,,,,,,
1394,20200818,VI,Virgin Islands,9,0,796,12664,,,,,,,,
1395,20200818,VT,Vermont,58,0,1530,114097,,,,,,,,
1396,20200818,WA,Washington,1785,6296,69967,1329216,,,,,,,,
1397,20200818,WI,Wisconsin,1059,5380,71424,1146821,,,,,,,,
1398,20200818,WV,West Virginia,164,0,8731,365725,,,,,,,,
1399,20200818,WY,Wyoming,34,193,3363,62441,,,,,,,,
1400,20200817,AK,Alaska,28,0,5110,305648,,,,,,,,
1401,20200817,AL,Alabama,1925,12958,109004,852923,,,,,,,,
1402,20200817,AR,Arkansas,603,3621,53077,622462,,,,,,,,
1403,20200817,AS,American Samoa,0,0,0,1514,,,,,,,,
1404,20200817,AZ,Arizona,4506,20756,194005,1098388,,,,,,,,
1405,20200817,CA,California,11242,0,628031,9933780,,,,,,,,
1406,20200817,CO,Colorado,1768,6735,53176,873051,,,,,,,,
1407,20200817,CT,Connecticut,4456,11015,51267,981968,,,,,,,,
1408,20200817,DC,District of Columbia,597,0,13273,245655,,,,,,,,
1409,20200817,DE,Delaware,593,0,16536,212638,,,,,,,,
1410,20200817,FL,Florida,9674,34607,576094,4252876,,,,,,,,
1411,20200817,GA,Georgia,4727,22133,238861,2027417,,,,,,,,
1412,20200817,GU,#N/A,5,0,558,28773,,,,,,,,
1413,20200817,HI,Hawaii,40,283,5042,161948,,,,,,,,
1414,20200817,IA,Iowa,981,0,52722,553984,,,,,,,,
1415,20200817,ID,Idaho,269,1110,27660,224487,,,,,,,,
1416,20200817,IL,Illinois,7967,0,209186,3406429,,,,,,,,
1417,20200817,IN,Indiana,3135,9973,81006,914633,,,,,,,,
1418,20200817,KS,Kansas,405,2034,35167,354262,,,,,,,,
1419,20200817,KY,Kentucky,818,4215,39691,716816,,,,,,,,
1420,20200817,LA,Louisiana,4526,0,138485,1674289,,,,,,,,
1421,20200817,MA,Massachusetts,8833,12178,123413,1929891,,,,,,,,
1422,20200817,MD,Maryland,3641,13658,100715,1157612,,,,,,,,
1423,20200817,ME,Maine,127,399,4197,212554,,,,,,,,
1424,20200817,MI,Michigan,6592,0,102749,2340207,,,,,,,,
1425,20200817,MN,Minnesota,1758,5886,65716,1000023,,,,,,,,
1426,20200817,MO,Missouri,1396,0,68623,858617,,,,,,,,
1427,20200817,MP,Northern Marianas,2,4,53,12920,,,,,,,,
1428,20200817,MS,Mississippi,2095,4989,72412,524589,,,,,,,,
1429,20200817,MT,Montana,82,330,5792,204725,,,,,,,,
1430,20200817,NC,North Carolina,2348,0,145516,1935472,,,,,,,,
1431,20200817,ND,North Dakota,105,461,8641,387834,,,,,,,,
1432,20200817,NE,Nebraska,361,1883,30372,322991,,,,,,,,
1433,20200817,NH,New Hampshire,423,709,7004,185971,,,,,,,,
1434,20200817,NJ,New Jersey,15859,22218,187767,2511070,,,,,,,,
1435,20200817,NM,New Mexico,714,2965,23408,670573,,,,,,,,
1436,20200817,NV,Nevada,1077,0,61967,551423,,,,,,,,
1437,20200817,NY,New York,25256,89995,425916,7125087,,,,,,,,
1438,20200817,OH,Ohio,3832,12319,109062,1849016,,,,,,,,
1439,20200817,OK,Oklahoma,665,4021,48711,755330,,,,,,,,
1440,20200817,OR,Oregon,388,1913,23451,491217,,,,,,,,
1441,20200817,PA,Pennsylvania,7468,0,124844,1467319,,,,,,,,
1442,20200817,PR,Puerto Rico,335,0,26760,332732,,,,,,,,
1443,20200817,RI,Rhode Island,1023,2380,20572,431005,,,,,,,,
1444,20200817,SC,South Carolina,2288,6852,106953,873547,,,,,,,,
1445,20200817,SD,South Dakota,153,921,10360,129293,,,,,,,,
1446,20200817,TN,Tennessee,1387,5881,134744,1871108,,,,,,,,
1447,20200817,TX,Texas,10034,0,542950,4476167,,,,,,,,
1448,20200817,UT,Utah,364,2782,46894,601795,,,,,,,,
1449,20200817,VA,Virginia,2385,15000,107421,1373442,,,,,,,,
1450,20200817,VI,Virgin Islands,9,0,760,12418,,,,,,,,
1451,20200817,VT,Vermont,58,0,1527,113223,,,,,,,,
1452,20200817,WA,Washington,1781,6255,69369,1314115,,,,,,,,
1453,20200817,WI,Wisconsin,1046,5327,70715,1136755,,,,,,,,
1454,20200817,WV,West Virginia,160,0,8632,360839,,,,,,,,
1455,20200817,WY,Wyoming,33,195,3331,60898,,,,,,,,
1456,20200816,AK,Alaska,28,0,5060,301515,,,,,,,,
1457,20200816,AL,Alabama,1898,12607,108433,846424,,,,,,,,
1458,20200816,AR,Arkansas,599,3570,52665,622050,,,,,,,,
1459,20200816,AS,American Samoa,0,0,0,1514,,,,,,,,
1460,20200816,AZ,Arizona,4506,20755,193537,1091974,,,,,,,,
1461,20200816,CA,California,11224,0,621562,9798135,,,,,,,,
1462,20200816,CO,Colorado,1768,6727,52838,859734,,,,,,,,
1463,20200816,CT,Connecticut,4453,11015,50897,937690,,,,,,,,
1464,20200816,DC,District of Columbia,597,0,13220,242852,,,,,,,,
1465,20200816,DE,Delaware,593,0,16451,210385,,,,,,,,
1466,20200816,FL,Florida,9587,34341,573416,4232628,,,,,,,,
1467,20200816,GA,Georgia,4702,22087,237030,2005273,,,,,,,,
1468,20200816,GU,#N/A,5,0,516,27773,,,,,,,,
1469,20200816,HI,Hawaii,40,279,4825,159299,,,,,,,,
1470,20200816,IA,Iowa,975,0,52428,551193,,,,,,,,
1471,20200816,ID,Idaho,269,1103,27477,223222,,,,,,,,
1472,20200816,IL,Illinois,7955,0,207413,3368183,,,,,,,,
1473,20200816,IN,Indiana,3133,9935,80415,906851,,,,,,,,
1474,20200816,KS,Kansas,402,2020,33885,343043,,,,,,,,
1475,20200816,KY,Kentucky,813,4193,39315,712361,,,,,,,,
1476,20200816,LA,Louisiana,4507,0,137918,1658087,,,,,,,,
1477,20200816,MA,Massachusetts,8829,12173,123200,1908475,,,,,,,,
1478,20200816,MD,Maryland,3639,13614,100212,1142410,,,,,,,,
1479,20200816,ME,Maine,127,400,4168,210223,,,,,,,,
1480,20200816,MI,Michigan,6592,0,102259,2321050,,,,,,,,
1481,20200816,MN,Minnesota,1752,5851,65152,994054,,,,,,,,
1482,20200816,MO,Missouri,1367,0,67475,845618,,,,,,,,
1483,20200816,MP,Northern Marianas,2,4,50,12302,,,,,,,,
1484,20200816,MS,Mississippi,2084,4916,72136,520146,,,,,,,,
1485,20200816,MT,Montana,82,326,5750,201924,,,,,,,,
1486,20200816,NC,North Carolina,2347,0,144952,1924646,,,,,,,,
1487,20200816,ND,North Dakota,105,459,8582,385231,,,,,,,,
1488,20200816,NE,Nebraska,361,1883,30241,320876,,,,,,,,
1489,20200816,NH,New Hampshire,423,708,6988,184929,,,,,,,,
1490,20200816,NJ,New Jersey,15855,22206,187455,2490186,,,,,,,,
1491,20200816,NM,New Mexico,711,2957,23302,665291,,,,,,,,
1492,20200816,NV,Nevada,1072,0,61305,547463,,,,,,,,
1493,20200816,NY,New York,25250,89995,425508,7068196,,,,,,,,
1494,20200816,OH,Ohio,3826,12236,108287,1829645,,,,,,,,
1495,20200816,OK,Oklahoma,661,4013,48342,754961,,,,,,,,
1496,20200816,OR,Oregon,388,1863,23262,488797,,,,,,,,
1497,20200816,PA,Pennsylvania,7468,0,124460,1456863,,,,,,,,
1498,20200816,PR,Puerto Rico,335,0,26006,331978,,,,,,,,
1499,20200816,RI,Rhode Island,1022,2380,20514,428977,,,,,,,,
1500,20200816,SC,South Carolina,2269,6852,106497,867601,,,,,,,,
1501,20200816,SD,South Dakota,153,916,10274,128774,,,,,,,,
1502,20200816,TN,Tennessee,1366,5847,133708,1857340,,,,,,,,
1503,20200816,TX,Texas,9983,0,535582,4439041,,,,,,,,
1504,20200816,UT,Utah,363,2771,46652,598527,,,,,,,,
1505,20200816,VA,Virginia,2381,14967,106687,1353848,,,,,,,,
1506,20200816,VI,Virgin Islands,9,0,741,12171,,,,,,,,
1507,20200816,VT,Vermont,58,0,1515,111335,,,,,,,,
1508,20200816,WA,Washington,1766,6230,68729,1297928,,,,,,,,
1509,20200816,WI,Wisconsin,1046,5304,70246,1130779,,,,,,,,
1510,20200816,WV,West Virginia,160,0,8564,355339,,,,,,,,
1511,20200816,WY,Wyoming,30,191,3286,60095,,,,,,,,
1512,20200815,AK,Alaska,28,0,4954,296677,,,,,,,,
1513,20200815,AL,Alabama,1896,12607,107580,837017,,,,,,,,
1514,20200815,AR,Arkansas,600,3562,51992,588260,,,,,,,,
1515,20200815,AS,American Samoa,0,0,0,1514,,,,,,,,
1516,20200815,AZ,Arizona,4492,20795,192654,1077191,,,,,,,,
1517,20200815,CA,California,11147,0,613689,9681111,,,,,,,,
1518,20200815,CO,Colorado,1768,6718,52538,848795,,,,,,,,
1519,20200815,CT,Connecticut,4453,11015,50897,937690,,,,,,,,
1520,20200815,DC,District of Columbia,597,0,13159,239216,,,,,,,,
1521,20200815,DE,Delaware,593,0,16396,208761,,,,,,,,
1522,20200815,FL,Florida,9480,34074,569637,4202725,,,,,,,,
1523,20200815,GA,Georgia,4669,22028,235168,1988066,,,,,,,,
1524,20200815,GU,#N/A,5,0,502,27096,,,,,,,,
1525,20200815,HI,Hawaii,40,277,4543,156266,,,,,,,,
1526,20200815,IA,Iowa,973,0,51793,546074,,,,,,,,
1527,20200815,ID,Idaho,265,1091,27173,221012,,,,,,,,
1528,20200815,IL,Illinois,7937,0,205851,3331094,,,,,,,,
1529,20200815,IN,Indiana,3128,9872,79676,897615,,,,,,,,
1530,20200815,KS,Kansas,402,2020,33885,343043,,,,,,,,
1531,20200815,KY,Kentucky,810,4193,38930,711976,,,,,,,,
1532,20200815,LA,Louisiana,4430,0,136737,1637012,,,,,,,,
1533,20200815,MA,Massachusetts,8818,12170,122897,1886299,,,,,,,,
1534,20200815,MD,Maryland,3636,13556,99693,1127652,,,,,,,,
1535,20200815,ME,Maine,127,399,4144,207354,,,,,,,,
1536,20200815,MI,Michigan,6586,0,101782,2291779,,,,,,,,
1537,20200815,MN,Minnesota,1745,5822,64413,984473,,,,,,,,
1538,20200815,MO,Missouri,1346,0,66397,835441,,,,,,,,
1539,20200815,MP,Northern Marianas,2,4,50,12302,,,,,,,,
1540,20200815,MS,Mississippi,2080,4916,71755,519765,,,,,,,,
1541,20200815,MT,Montana,82,324,5659,200936,,,,,,,,
1542,20200815,NC,North Carolina,2343,0,143706,1903401,,,,,,,,
1543,20200815,ND,North Dakota,105,457,8439,379816,,,,,,,,
1544,20200815,NE,Nebraska,361,1880,29988,317683,,,,,,,,
1545,20200815,NH,New Hampshire,423,706,6980,183377,,,,,,,,
1546,20200815,NJ,New Jersey,15853,22197,187442,2461383,,,,,,,,
1547,20200815,NM,New Mexico,703,2946,23160,659042,,,,,,,,
1548,20200815,NV,Nevada,1069,0,60608,542850,,,,,,,,
1549,20200815,NY,New York,25244,89995,424901,6990504,,,,,,,,
1550,20200815,OH,Ohio,3824,12210,107674,1802350,,,,,,,,
1551,20200815,OK,Oklahoma,657,3998,47798,754417,,,,,,,,
1552,20200815,OR,Oregon,386,1863,23018,484879,,,,,,,,
1553,20200815,PA,Pennsylvania,7465,0,123800,1443684,,,,,,,,
1554,20200815,PR,Puerto Rico,329,0,25695,331667,,,,,,,,
1555,20200815,RI,Rhode Island,1022,2375,20439,425315,,,,,,,,
1556,20200815,SC,South Carolina,2260,6852,105882,860400,,,,,,,,
1557,20200815,SD,South Dakota,152,913,10118,127449,,,,,,,,
1558,20200815,TN,Tennessee,1345,5813,131747,1829758,,,,,,,,
1559,20200815,TX,Texas,9840,0,528838,4321676,,,,,,,,
1560,20200815,UT,Utah,363,2760,46321,594901,,,,,,,,
1561,20200815,VA,Virginia,2381,14965,105750,1337240,,,,,,,,
1562,20200815,VI,Virgin Islands,9,0,734,12117,,,,,,,,
1563,20200815,VT,Vermont,58,0,1509,110297,,,,,,,,
1564,20200815,WA,Washington,1755,6206,68579,1292977,,,,,,,,
1565,20200815,WI,Wisconsin,1045,5275,69547,1124666,,,,,,,,
1566,20200815,WV,West Virginia,160,0,8457,350244,,,,,,,,
1567,20200815,WY,Wyoming,30,191,3227,60036,,,,,,,,
1568,20200814,AK,Alaska,27,0,4869,295929,,,,,,,,
1569,20200814,AL,Alabama,1893,12456,106309,824984,,,,,,,,
1570,20200814,AR,Arkansas,587,3566,52392,588660,,,,,,,,
1571,20200814,AS,American Samoa,0,0,0,1396,,,,,,,,
1572,20200814,AZ,Arizona,4423,20515,191721,1067575,,,,,,,,
1573,20200814,CA,California,10996,0,601075,9556598,,,,,,,,
1574,20200814,CO,Colorado,1763,6700,52219,837290,,,,,,,,
1575,20200814,CT,Connecticut,4453,11015,50897,937690,,,,,,,,
1576,20200814,DC,District of Columbia,594,0,13118,236305,,,,,,,,
1577,20200814,DE,Delaware,593,0,16340,207475,,,,,,,,
1578,20200814,FL,Florida,9276,33568,563285,4160565,,,,,,,,
1579,20200814,GA,Georgia,4573,21818,231895,1970053,,,,,,,,
1580,20200814,GU,#N/A,5,0,502,27096,,,,,,,,
1581,20200814,HI,Hawaii,40,267,4312,153617,,,,,,,,
1582,20200814,IA,Iowa,966,0,50932,540237,,,,,,,,
1583,20200814,ID,Idaho,251,1068,26631,218221,,,,,,,,
1584,20200814,IL,Illinois,7932,0,204023,3286680,,,,,,,,
1585,20200814,IN,Indiana,3113,9801,78632,886489,,,,,,,,
1586,20200814,KS,Kansas,402,2020,33885,343043,,,,,,,,
1587,20200814,KY,Kentucky,804,4158,38298,700642,,,,,,,,
1588,20200814,LA,Louisiana,4430,0,136737,1637012,,,,,,,,
1589,20200814,MA,Massachusetts,8804,12150,122531,1853032,,,,,,,,
1590,20200814,MD,Maryland,3631,13508,98875,1110273,,,,,,,,
1591,20200814,ME,Maine,126,399,4115,205043,,,,,,,,
1592,20200814,MI,Michigan,6566,0,100724,2261151,,,,,,,,
1593,20200814,MN,Minnesota,1739,5783,63723,973546,,,,,,,,
1594,20200814,MO,Missouri,1335,0,65270,824869,,,,,,,,
1595,20200814,MP,Northern Marianas,2,4,50,12302,,,,,,,,
1596,20200814,MS,Mississippi,2043,4873,70930,511042,,,,,,,,
1597,20200814,MT,Montana,81,319,5541,199861,,,,,,,,
1598,20200814,NC,North Carolina,2313,0,142170,1877402,,,,,,,,
1599,20200814,ND,North Dakota,105,455,8316,373550,,,,,,,,
1600,20200814,NE,Nebraska,360,1880,29660,314224,,,,,,,,
1601,20200814,NH,New Hampshire,422,705,6921,181616,,,,,,,,
1602,20200814,NJ,New Jersey,15846,22161,187164,2429841,,,,,,,,
1603,20200814,NM,New Mexico,697,2928,22987,650491,,,,,,,,
1604,20200814,NV,Nevada,1045,0,59749,538204,,,,,,,,
1605,20200814,NY,New York,25232,89995,424167,6901836,,,,,,,,
1606,20200814,OH,Ohio,3784,12128,106557,1779409,,,,,,,,
1607,20200814,OK,Oklahoma,644,3953,46897,743242,,,,,,,,
